date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2016-04-10,2015,Liverpool,Stoke,4,1,2.2148350905627012,0.8550796872004867
2016-04-10,2015,Sunderland,Leicester,0,2,0.8742791200056672,2.600723841227591
2016-04-10,2015,Tottenham,Manchester United,3,0,1.7964656008407474,0.3412379464134574
2016-04-13,2015,Crystal Palace,Everton,0,0,1.591178777627647,0.7592687420547009
2016-04-16,2015,Chelsea,Manchester City,0,3,0.4877148950472474,2.6276755332946777
2016-04-16,2015,Everton,Southampton,1,1,0.3196688899770379,1.3926647575572133
2016-04-16,2015,Manchester United,Aston Villa,1,0,1.0912690479308367,0.2624268475919962
2016-04-16,2015,Newcastle United,Swansea,3,0,1.5335438791662455,0.7870811503380537
2016-04-16,2015,Norwich,Sunderland,0,3,1.0926317647099495,1.9974763356149197
2016-04-16,2015,West Bromwich Albion,Watford,0,1,2.3478163005784154,0.36485245171934366
2016-04-17,2015,Arsenal,Crystal Palace,1,1,1.7346144802868366,0.2758057387545705
2016-04-17,2015,Bournemouth,Liverpool,1,2,0.8642846709117293,1.9021905157715082
2016-04-17,2015,Leicester,West Ham,2,2,1.9529618192464113,1.569954663515091
2016-04-18,2015,Stoke,Tottenham,0,4,0.4583762986585498,2.8982666470110416
2016-04-19,2015,Newcastle United,Manchester City,1,1,0.46988145634531975,0.5220426097512245
2016-04-20,2015,Liverpool,Everton,4,0,3.248222435824573,0.088632857427001
2016-04-20,2015,Manchester United,Crystal Palace,2,0,1.7130309659987688,0.13741616904735565
2016-04-20,2015,West Ham,Watford,3,1,3.962941321544349,1.2233312958851457
2016-04-21,2015,Arsenal,West Bromwich Albion,2,0,1.373479001224041,0.8397424705326557
2016-04-23,2015,Aston Villa,Southampton,2,4,1.482166826725006,3.669072959572077
2016-04-23,2015,Bournemouth,Chelsea,1,4,0.5750870648771524,2.0727806575596333
2016-04-23,2015,Liverpool,Newcastle United,2,2,0.7128813853487372,0.2530326973646879
2016-04-23,2015,Manchester City,Stoke,4,0,2.224818967282772,1.0936804129742086
2016-04-24,2015,Leicester,Swansea,4,0,3.846612809225917,0.576457304880023
2016-04-24,2015,Sunderland,Arsenal,0,0,0.6182943396270275,0.97303038649261
2016-04-25,2015,Tottenham,West Bromwich Albion,1,1,1.2703168969601393,0.8973153959959745
2016-04-30,2015,Arsenal,Norwich,1,0,0.7815081886947155,0.5787812545895576
2016-04-30,2015,Everton,Bournemouth,2,1,0.9528095815330744,1.4283751109614968
2016-04-30,2015,Newcastle United,Crystal Palace,1,0,0.5340697830542922,1.052593513391912
2016-04-30,2015,Stoke,Sunderland,1,1,0.6848696731030941,1.4326715441420674
2016-04-30,2015,Watford,Aston Villa,3,2,1.3669533524662256,0.49179300479590893
2016-04-30,2015,West Bromwich Albion,West Ham,0,3,1.721455171238631,1.2718310579657555
2016-05-01,2015,Manchester United,Leicester,1,1,1.185297830030322,1.166219286620617
2016-05-01,2015,Southampton,Manchester City,4,2,2.960479587316513,1.1271923054009676
2016-05-01,2015,Swansea,Liverpool,3,1,2.3428138941526413,0.7761863982304931
2016-05-02,2015,Chelsea,Tottenham,2,2,0.8166099581867456,1.9101373506709933
2016-05-07,2015,Aston Villa,Newcastle United,0,0,0.031215351074934006,1.0962633788585663
2016-05-07,2015,Bournemouth,West Bromwich Albion,1,1,0.8168762614950538,1.3445050837472081
2016-05-07,2015,Crystal Palace,Stoke,2,1,1.3144789850339293,1.2776635708287358
2016-05-07,2015,Leicester,Everton,3,1,4.511564369313419,1.3018431151285768
2016-05-07,2015,Norwich,Manchester United,0,1,1.3682468868792057,1.4834400098770857
2016-05-07,2015,Sunderland,Chelsea,3,2,0.7738764099776745,1.7767731510102749
2016-05-07,2015,West Ham,Swansea,1,4,2.828211539424956,2.485003439709544
2016-05-08,2015,Liverpool,Watford,2,0,2.4472828917205334,0.9366931179538369
2016-05-08,2015,Manchester City,Arsenal,2,2,0.7537502711638808,1.0808351803570986
2016-05-08,2015,Tottenham,Southampton,1,2,2.561104480177164,1.3084497023373842
2016-05-10,2015,West Ham,Manchester United,3,2,2.134472018107772,0.6359872408211231
2016-05-11,2015,Liverpool,Chelsea,1,1,1.8435732442885637,0.8122677532956004
2016-05-11,2015,Norwich,Watford,4,2,2.469594495370984,1.7711907923221588
2016-05-11,2015,Sunderland,Everton,3,0,2.448872111737728,1.1656289035454392
2016-05-15,2015,Arsenal,Aston Villa,4,0,3.402069568634033,0.22273072320967913
2016-05-15,2015,Chelsea,Leicester,1,1,1.8606508448719978,1.2349086850881577
2016-05-15,2015,Everton,Norwich,3,0,2.407748268917203,0.4301597196608782
2016-05-15,2015,Newcastle United,Tottenham,5,1,2.4389453381299973,0.8690821481868625
2016-05-15,2015,Southampton,Crystal Palace,4,1,2.322778658941388,1.253189854323864
2016-05-15,2015,Stoke,West Ham,2,1,0.28873656736686826,2.9540404453873634
2016-05-15,2015,Swansea,Manchester City,1,1,0.11560355685651302,2.3929433077573776
2016-05-15,2015,Watford,Sunderland,2,2,1.953756489790976,0.9088167250156403
2016-05-15,2015,West Bromwich Albion,Liverpool,1,1,1.8889070767909288,0.41987685579806566
2016-05-17,2015,Manchester United,Bournemouth,3,1,1.7210865365341306,0.5034714378416538
