date,season,home_team,away_team,home_goals,away_goals,home_xg,away_xg
2024-04-13,2023,Burnley,Brighton,1,1,1.8521952060982585,0.8991460148245096
2024-04-13,2023,Manchester City,Luton,5,1,4.747345462441444,0.8097747042775154
2024-04-13,2023,Newcastle United,Tottenham,4,0,3.148299591615796,0.7375957984477282
2024-04-13,2023,Nottingham Forest,Wolverhampton Wanderers,2,2,1.7624431885778904,1.5266842236742377
2024-04-14,2023,Arsenal,Aston Villa,0,2,1.986112652812153,0.9292217716574669
2024-04-14,2023,Liverpool,Crystal Palace,0,1,3.0554982498288155,2.1287918761372566
2024-04-14,2023,West Ham,Fulham,0,2,1.4530708761885762,3.632569881156087
2024-04-15,2023,Chelsea,Everton,6,0,3.864370858296752,1.2179133519530296
2024-04-20,2023,Luton,Brentford,1,5,0.4977989010512829,3.780901964753866
2024-04-20,2023,Sheffield United,Burnley,1,4,1.9834679197520018,2.4294020934030414
2024-04-20,2023,Wolverhampton Wanderers,Arsenal,0,2,0.1645159125328064,1.6617889609187841
2024-04-21,2023,Aston Villa,Bournemouth,3,1,2.9403550317510962,2.127052846364677
2024-04-21,2023,Crystal Palace,West Ham,5,2,3.8626626078039408,1.345356896519661
2024-04-21,2023,Everton,Nottingham Forest,2,0,0.47323345579206944,1.2873294577002525
2024-04-21,2023,Fulham,Liverpool,1,3,0.8507980406284332,1.0244537144899368
2024-04-23,2023,Arsenal,Chelsea,5,0,3.45953381806612,1.6034286245703697
2024-04-24,2023,Crystal Palace,Newcastle United,2,0,1.4366095727309585,0.5512900836765766
2024-04-24,2023,Everton,Liverpool,2,0,1.9411485344171524,1.87433129735291
2024-04-24,2023,Manchester United,Sheffield United,4,2,3.5143944481387734,1.2097110003232956
2024-04-24,2023,Wolverhampton Wanderers,Bournemouth,0,1,0.48594057746231556,2.4151258189231157
2024-04-25,2023,Brighton,Manchester City,0,4,0.5720211723819375,1.905073331668973
2024-04-27,2023,Aston Villa,Chelsea,2,2,0.6122569758445024,1.5640063770115376
2024-04-27,2023,Everton,Brentford,1,0,1.2148136226460338,0.9581710696220398
2024-04-27,2023,Fulham,Crystal Palace,1,1,1.3941844403743744,1.053870608098805
2024-04-27,2023,Manchester United,Burnley,1,1,3.061968034133315,1.896331469528377
2024-04-27,2023,Newcastle United,Sheffield United,5,1,2.9347745329141617,1.871887607499957
2024-04-27,2023,West Ham,Liverpool,2,2,0.7940249405801296,2.2951815025880933
2024-04-27,2023,Wolverhampton Wanderers,Luton,2,1,1.4932503895834088,0.9043503385037184
2024-04-28,2023,Bournemouth,Brighton,3,0,2.5851736553013325,1.3595163449645042
2024-04-28,2023,Nottingham Forest,Manchester City,0,2,2.173115983605385,0.9320629592984915
2024-04-28,2023,Tottenham,Arsenal,2,3,2.604578334838152,1.5146911069750786
2024-05-02,2023,Chelsea,Tottenham,2,0,2.4532809108495712,1.2741706129163504
2024-05-03,2023,Luton,Everton,1,1,0.9536092337220907,1.2295852284878492
2024-05-04,2023,Arsenal,Bournemouth,3,0,3.9251583348959684,0.46944607608020306
2024-05-04,2023,Brentford,Fulham,0,0,0.8557136617600918,1.455794321373105
2024-05-04,2023,Burnley,Newcastle United,1,4,1.2865286199375987,4.496117766015232
2024-05-04,2023,Manchester City,Wolverhampton Wanderers,5,1,4.534788375720382,0.39688679575920105
2024-05-04,2023,Sheffield United,Nottingham Forest,1,3,2.4898613281548023,1.9381805565208197
2024-05-05,2023,Brighton,Aston Villa,1,0,3.0216779448091984,0.06440552324056625
2024-05-05,2023,Chelsea,West Ham,5,0,4.269508313387632,0.8973493631929159
2024-05-05,2023,Liverpool,Tottenham,4,2,3.724286903627217,1.1720535880886018
2024-05-06,2023,Crystal Palace,Manchester United,4,0,2.0655981339514256,0.34141694474965334
2024-05-11,2023,Bournemouth,Brentford,1,2,1.0723707005381584,1.9272221438586712
2024-05-11,2023,Everton,Sheffield United,1,0,1.8241115882992744,0.4666256904602051
2024-05-11,2023,Fulham,Manchester City,0,4,0.088624507188797,3.1521784234791994
2024-05-11,2023,Newcastle United,Brighton,1,1,2.4516264479607344,1.9647872988134623
2024-05-11,2023,Nottingham Forest,Chelsea,2,3,2.4498846093192697,2.4106838535517454
2024-05-11,2023,Tottenham,Burnley,2,1,3.0023760963231325,0.9503314308822155
2024-05-11,2023,West Ham,Luton,3,1,3.7346825320273638,0.6404558382928371
2024-05-11,2023,Wolverhampton Wanderers,Crystal Palace,1,3,1.1560956677421927,2.5940075367689133
2024-05-12,2023,Manchester United,Arsenal,0,1,0.5516688572242856,1.7310430575162172
2024-05-13,2023,Aston Villa,Liverpool,3,3,2.7191356234252453,1.9532231539487839
2024-05-14,2023,Tottenham,Manchester City,0,2,1.8428464941680431,2.703312676399946
2024-05-15,2023,Brighton,Chelsea,1,2,1.3242290625348687,1.5446058819070458
2024-05-15,2023,Manchester United,Newcastle United,3,2,1.4970573764294386,2.2825574735179543
2024-05-19,2023,Arsenal,Everton,2,1,3.5537400785833597,0.7079316079616547
2024-05-19,2023,Brentford,Newcastle United,2,4,1.7015716768801212,3.714412922039628
2024-05-19,2023,Brighton,Manchester United,0,2,1.9717045640572906,1.0040360549464822
2024-05-19,2023,Burnley,Nottingham Forest,1,2,1.0822232011705637,1.5796183068305254
2024-05-19,2023,Chelsea,Bournemouth,2,1,1.5977148511447012,2.197344928048551
2024-05-19,2023,Crystal Palace,Aston Villa,5,0,2.231886450201273,0.5988464578986168
2024-05-19,2023,Liverpool,Wolverhampton Wanderers,2,0,5.862780911847949,0.7312534973025322
2024-05-19,2023,Luton,Fulham,2,4,2.0674289409071207,1.115978192538023
2024-05-19,2023,Manchester City,West Ham,3,1,2.323181277140975,0.24015861749649048
2024-05-19,2023,Sheffield United,Tottenham,0,3,0.6973118185997009,3.1967505514621735
